x-axis,1
second,Volt
-100.0000E-09,-1.7685301318E-03
-99.6875E-09,-1.7685301318E-03
-99.3750E-09,-1.7685301318E-03
-99.0625E-09,-1.7685301318E-03
-98.7500E-09,-1.6881281226E-03
-98.4375E-09,-1.6077261134E-03
-98.1250E-09,-1.2861180767E-03
-97.8125E-09,-1.1655150629E-03
-97.5000E-09,-964.5100399E-06
-97.1875E-09,-864.0075284E-06
-96.8750E-09,-803.7060215E-06
-96.5625E-09,-482.0979848E-06
-96.2500E-09,-321.2939664E-06
-95.9375E-09,-160.4899480E-06
-95.6250E-09,+321.9221071E-06
-95.3125E-09,+442.5251209E-06
-95.0000E-09,+643.5301439E-06
-94.6875E-09,+744.0326553E-06
-94.3750E-09,+804.3341622E-06
-94.0625E-09,+1.1259421990E-03
-93.7500E-09,+1.1259421990E-03
-93.4375E-09,+1.1259421990E-03
-93.1250E-09,+804.3341622E-06
-92.8125E-09,+673.6808973E-06
-92.5000E-09,+482.7261255E-06
-92.1875E-09,+271.6708514E-06
-91.8750E-09,+161.1180887E-06
-91.5625E-09,-321.2939664E-06
-91.2500E-09,-492.1482359E-06
-90.9375E-09,-642.9020032E-06
-90.6250E-09,-1.1253140583E-03
-90.3125E-09,-1.1956658163E-03
-90.0000E-09,-1.2861180767E-03
-89.6875E-09,-1.4971733508E-03
-89.3750E-09,-1.6077261134E-03
-89.0625E-09,-1.4469220951E-03
-88.7500E-09,-1.4469220951E-03
-88.4375E-09,-1.4469220951E-03
-88.1250E-09,-1.1253140583E-03
-87.8125E-09,-944.4095376E-06
-87.5000E-09,-642.9020032E-06
-87.1875E-09,-441.8969802E-06
-86.8750E-09,-321.2939664E-06
-86.5625E-09,+314.0703E-09
-86.2500E-09,+80.7160795E-06
-85.9375E-09,+161.1180887E-06
-85.6250E-09,+643.5301439E-06
-85.3125E-09,+764.1331576E-06
-85.0000E-09,+965.1381806E-06
-84.6875E-09,+1.1661432036E-03
-84.3750E-09,+1.2867462174E-03
-84.0625E-09,+1.4475502358E-03
-83.7500E-09,+1.4475502358E-03
-83.4375E-09,+1.4475502358E-03
-83.1250E-09,+1.2867462174E-03
-82.8125E-09,+1.2163944593E-03
-82.5000E-09,+1.1259421990E-03
-82.1875E-09,+914.8869249E-06
-81.8750E-09,+804.3341622E-06
-81.5625E-09,+161.1180887E-06
-81.2500E-09,+70.6658284E-06
-80.9375E-09,+314.0703E-09
-80.6250E-09,-642.9020032E-06
-80.3125E-09,-713.2537612E-06
-80.0000E-09,-803.7060215E-06
-79.6875E-09,-803.7060215E-06
-79.3750E-09,-803.7060215E-06
-79.0625E-09,-964.5100399E-06
-78.7500E-09,-964.5100399E-06
-78.4375E-09,-964.5100399E-06
-78.1250E-09,-803.7060215E-06
-77.8125E-09,-743.4045147E-06
-77.5000E-09,-642.9020032E-06
-77.1875E-09,-341.3944687E-06
-76.8750E-09,-160.4899480E-06
-76.5625E-09,+314.0703E-09
-76.2500E-09,+241.5200979E-06
-75.9375E-09,+482.7261255E-06
-75.6250E-09,+965.1381806E-06
-75.3125E-09,+1.0857411944E-03
-75.0000E-09,+1.2867462174E-03
-74.6875E-09,+1.3872487289E-03
-74.3750E-09,+1.4475502358E-03
-74.0625E-09,+1.2867462174E-03
-73.7500E-09,+1.1962939570E-03
-73.4375E-09,+1.1259421990E-03
-73.1250E-09,+1.1259421990E-03
-72.8125E-09,+1.0555904410E-03
-72.5000E-09,+965.1381806E-06
-72.1875E-09,+754.0829065E-06
-71.8750E-09,+643.5301439E-06
-71.5625E-09,+482.7261255E-06
-71.2500E-09,+311.8718560E-06
-70.9375E-09,+161.1180887E-06
-70.6250E-09,-160.4899480E-06
-70.3125E-09,-291.1432130E-06
-70.0000E-09,-482.0979848E-06
-69.6875E-09,-793.6557704E-06
-69.3750E-09,-964.5100399E-06
-69.0625E-09,-803.7060215E-06
-68.7500E-09,-894.1582819E-06
-68.4375E-09,-964.5100399E-06
-68.1250E-09,-803.7060215E-06
-67.8125E-09,-743.4045147E-06
-67.5000E-09,-642.9020032E-06
-67.1875E-09,-441.8969802E-06
-66.8750E-09,-321.2939664E-06
-66.5625E-09,-160.4899480E-06
-66.2500E-09,-80.0879388E-06
-65.9375E-09,+314.0703E-09
-65.6250E-09,+314.0703E-09
-65.3125E-09,+60.6155772E-06
-65.0000E-09,+161.1180887E-06
-64.6875E-09,+50.5653261E-06
-64.3750E-09,+314.0703E-09
-64.0625E-09,+314.0703E-09
-63.7500E-09,+80.7160795E-06
-63.4375E-09,+161.1180887E-06
-63.1250E-09,+314.0703E-09
-62.8125E-09,-70.0376877E-06
-62.5000E-09,-160.4899480E-06
-62.1875E-09,-160.4899480E-06
-61.8750E-09,-160.4899480E-06
-61.5625E-09,-160.4899480E-06
-61.2500E-09,-80.0879388E-06
-60.9375E-09,+314.0703E-09
-60.6250E-09,-321.2939664E-06
-60.3125E-09,-321.2939664E-06
-60.0000E-09,-321.2939664E-06
-59.6875E-09,-321.2939664E-06
-59.3750E-09,-321.2939664E-06
-59.0625E-09,-321.2939664E-06
-58.7500E-09,-411.7462267E-06
-58.4375E-09,-482.0979848E-06
-58.1250E-09,-482.0979848E-06
-57.8125E-09,-482.0979848E-06
-57.5000E-09,-482.0979848E-06
-57.1875E-09,-482.0979848E-06
-56.8750E-09,-482.0979848E-06
-56.5625E-09,-642.9020032E-06
-56.2500E-09,-562.4999940E-06
-55.9375E-09,-482.0979848E-06
-55.6250E-09,-642.9020032E-06
-55.3125E-09,-582.6004963E-06
-55.0000E-09,-482.0979848E-06
-54.6875E-09,-592.6507474E-06
-54.3750E-09,-642.9020032E-06
-54.0625E-09,-160.4899480E-06
-53.7500E-09,-250.9422084E-06
-53.4375E-09,-321.2939664E-06
-53.1250E-09,+314.0703E-09
-52.8125E-09,+60.6155772E-06
-52.5000E-09,+161.1180887E-06
-52.1875E-09,+161.1180887E-06
-51.8750E-09,+161.1180887E-06
-51.5625E-09,+321.9221071E-06
-51.2500E-09,+231.4698468E-06
-50.9375E-09,+161.1180887E-06
-50.6250E-09,+314.0703E-09
-50.3125E-09,+314.0703E-09
-50.0000E-09,+314.0703E-09
-49.6875E-09,+314.0703E-09
-49.3750E-09,+314.0703E-09
-49.0625E-09,+314.0703E-09
-48.7500E-09,+314.0703E-09
-48.4375E-09,+314.0703E-09
-48.1250E-09,-160.4899480E-06
-47.8125E-09,-39.8869342E-06
-47.5000E-09,+161.1180887E-06
-47.1875E-09,+261.6206002E-06
