x-axis,1,2
second,Volt,Volt
+76.563E-06,+276.846731E-03,+849.921473E-03
+78.125E-06,+279.459796E-03,+849.167704E-03
+79.688E-06,+279.660801E-03,+851.429011E-03
+81.250E-06,+279.861806E-03,+853.690317E-03
+82.813E-06,+280.062811E-03,+855.951624E-03
+84.375E-06,+280.263816E-03,+858.212931E-03
+85.938E-06,+280.464821E-03,+860.474237E-03
+87.500E-06,+280.665826E-03,+862.735544E-03
+89.063E-06,+280.866831E-03,+864.996850E-03
+90.625E-06,+281.067836E-03,+867.258157E-03
+92.188E-06,+281.268841E-03,+869.519463E-03
+93.750E-06,+281.469846E-03,+871.780770E-03
+95.313E-06,+282.474871E-03,+873.539564E-03
+96.875E-06,+283.479896E-03,+875.298357E-03
+98.438E-06,+284.484922E-03,+877.057151E-03
+100.000E-06,+285.489947E-03,+878.815945E-03
+101.563E-06,+286.494972E-03,+880.574739E-03
+103.125E-06,+287.499997E-03,+882.333533E-03
+104.688E-06,+288.505022E-03,+884.092327E-03
+106.250E-06,+289.510047E-03,+885.851121E-03
+107.813E-06,+290.515072E-03,+887.609915E-03
+109.375E-06,+291.520097E-03,+889.368709E-03
+110.938E-06,+295.540198E-03,+887.107403E-03
+112.500E-06,+299.560298E-03,+884.846096E-03
+114.063E-06,+303.580399E-03,+882.584790E-03
+115.625E-06,+307.600499E-03,+880.323483E-03
+117.188E-06,+311.620600E-03,+878.062177E-03
+118.750E-06,+315.640700E-03,+875.800870E-03
+120.313E-06,+319.660801E-03,+873.539564E-03
+121.875E-06,+323.680901E-03,+871.278257E-03
+123.438E-06,+327.701002E-03,+869.016950E-03
+125.000E-06,+331.721102E-03,+866.755644E-03
+126.563E-06,+332.525122E-03,+868.514438E-03
+128.125E-06,+333.329142E-03,+870.273232E-03
+129.688E-06,+334.133162E-03,+872.032026E-03
+131.250E-06,+334.937182E-03,+873.790820E-03
+132.813E-06,+335.741202E-03,+875.549614E-03
+134.375E-06,+336.545223E-03,+877.308408E-03
+135.938E-06,+337.349243E-03,+879.067202E-03
+137.500E-06,+338.153263E-03,+880.825996E-03
+139.063E-06,+338.957283E-03,+882.584790E-03
+140.625E-06,+339.761303E-03,+884.343583E-03
+142.188E-06,+340.364318E-03,+886.604890E-03
+143.750E-06,+340.967333E-03,+888.866197E-03
+145.313E-06,+341.570348E-03,+891.127503E-03
+146.875E-06,+342.173363E-03,+893.388810E-03
+148.438E-06,+342.776378E-03,+895.650116E-03
+150.000E-06,+343.379393E-03,+897.911423E-03
+151.563E-06,+343.982408E-03,+900.172729E-03
+153.125E-06,+344.585423E-03,+902.434036E-03
+154.688E-06,+345.188439E-03,+904.695342E-03
+156.250E-06,+345.791454E-03,+906.956649E-03
+157.813E-06,+349.610549E-03,+905.197855E-03
+159.375E-06,+353.429644E-03,+903.439061E-03
+160.938E-06,+357.248740E-03,+901.680267E-03
+162.500E-06,+361.067835E-03,+899.921473E-03
+164.063E-06,+364.886931E-03,+898.162679E-03
+165.625E-06,+368.706026E-03,+896.403885E-03
+167.188E-06,+372.525122E-03,+894.645091E-03
+168.750E-06,+376.344217E-03,+892.886297E-03
+170.313E-06,+380.163313E-03,+891.127503E-03
+171.875E-06,+383.982408E-03,+889.368709E-03
+173.438E-06,+386.796478E-03,+888.363684E-03
+175.000E-06,+389.610549E-03,+887.358659E-03
+176.563E-06,+392.424619E-03,+886.353634E-03
+178.125E-06,+395.238689E-03,+885.348609E-03
+179.688E-06,+398.052760E-03,+884.343583E-03
+181.250E-06,+400.866830E-03,+883.338558E-03
+182.813E-06,+403.680900E-03,+882.333533E-03
+184.375E-06,+406.494971E-03,+881.328508E-03
+185.938E-06,+409.309041E-03,+880.323483E-03
+187.500E-06,+412.123111E-03,+879.318458E-03
+189.063E-06,+413.731151E-03,+880.323483E-03
+190.625E-06,+415.339192E-03,+881.328508E-03
+192.188E-06,+416.947232E-03,+882.333533E-03
+193.750E-06,+418.555272E-03,+883.338558E-03
+195.313E-06,+420.163312E-03,+884.343583E-03
+196.875E-06,+421.771352E-03,+885.348609E-03
+198.438E-06,+423.379392E-03,+886.353634E-03
+200.000E-06,+424.987433E-03,+887.358659E-03
+201.563E-06,+426.595473E-03,+888.363684E-03
+203.125E-06,+428.203513E-03,+889.368709E-03
+204.688E-06,+430.012558E-03,+890.122478E-03
+206.250E-06,+431.821603E-03,+890.876247E-03
+207.813E-06,+433.630649E-03,+891.630016E-03
+209.375E-06,+435.439694E-03,+892.383784E-03
+210.938E-06,+437.248739E-03,+893.137553E-03
+212.500E-06,+439.057784E-03,+893.891322E-03
+214.063E-06,+440.866829E-03,+894.645091E-03
+215.625E-06,+442.675875E-03,+895.398860E-03
+217.188E-06,+444.484920E-03,+896.152629E-03
+218.750E-06,+446.293965E-03,+896.906397E-03
+220.313E-06,+450.716076E-03,+894.645091E-03
+221.875E-06,+455.138186E-03,+892.383784E-03
+223.438E-06,+459.560297E-03,+890.122478E-03
+225.000E-06,+463.982407E-03,+887.861171E-03
+226.563E-06,+468.404518E-03,+885.599865E-03
+228.125E-06,+472.826628E-03,+883.338558E-03
+229.687E-06,+477.248739E-03,+881.077252E-03
+231.250E-06,+481.670849E-03,+878.815945E-03
+232.812E-06,+486.092960E-03,+876.554639E-03
+234.375E-06,+490.515070E-03,+874.293332E-03
+235.937E-06,+490.515070E-03,+876.805895E-03
+237.500E-06,+490.515070E-03,+879.318458E-03
+239.062E-06,+490.515070E-03,+881.831021E-03
+240.625E-06,+490.515070E-03,+884.343583E-03
+242.187E-06,+490.515070E-03,+886.856146E-03
+243.750E-06,+490.515070E-03,+889.368709E-03
+245.312E-06,+490.515070E-03,+891.881272E-03
+246.875E-06,+490.515070E-03,+894.393835E-03
+248.437E-06,+490.515070E-03,+896.906397E-03
+250.000E-06,+490.515070E-03,+899.418960E-03
+251.562E-06,+493.731150E-03,+899.167704E-03
+253.125E-06,+496.947231E-03,+898.916448E-03
+254.687E-06,+500.163311E-03,+898.665191E-03
+256.250E-06,+503.379392E-03,+898.413935E-03
+257.812E-06,+506.595472E-03,+898.162679E-03
+259.375E-06,+509.811552E-03,+897.911423E-03
+260.937E-06,+513.027633E-03,+897.660166E-03
+262.500E-06,+516.243713E-03,+897.408910E-03
+264.062E-06,+519.459793E-03,+897.157654E-03
+265.625E-06,+522.675874E-03,+896.906397E-03
+267.187E-06,+527.298989E-03,+894.645091E-03
+268.750E-06,+531.922105E-03,+892.383784E-03
+270.312E-06,+536.545220E-03,+890.122478E-03
+271.875E-06,+541.168336E-03,+887.861171E-03
+273.437E-06,+545.791451E-03,+885.599865E-03
+275.000E-06,+550.414567E-03,+883.338558E-03
+276.562E-06,+555.037682E-03,+881.077252E-03
+278.125E-06,+559.660798E-03,+878.815945E-03
+279.687E-06,+564.283914E-03,+876.554639E-03
+281.250E-06,+568.907029E-03,+874.293332E-03
+282.812E-06,+569.309039E-03,+876.303383E-03
+284.375E-06,+569.711049E-03,+878.313433E-03
+285.937E-06,+570.113059E-03,+880.323483E-03
+287.500E-06,+570.515069E-03,+882.333533E-03
+289.062E-06,+570.917079E-03,+884.343583E-03
+290.625E-06,+571.319089E-03,+886.353634E-03
+292.187E-06,+571.721099E-03,+888.363684E-03
+293.750E-06,+572.123109E-03,+890.373734E-03
+295.312E-06,+572.525119E-03,+892.383784E-03
+296.875E-06,+572.927130E-03,+894.393835E-03
+298.437E-06,+573.932155E-03,+896.152629E-03
+300.000E-06,+574.937180E-03,+897.911423E-03
+301.562E-06,+575.942205E-03,+899.670216E-03
+303.125E-06,+576.947230E-03,+901.429010E-03
+304.687E-06,+577.952255E-03,+903.187804E-03
+306.250E-06,+578.957280E-03,+904.946598E-03
+307.812E-06,+579.962305E-03,+906.705392E-03
+309.375E-06,+580.967330E-03,+908.464186E-03
+310.937E-06,+581.972356E-03,+910.222980E-03
+312.500E-06,+582.977381E-03,+911.981774E-03
+314.062E-06,+588.605521E-03,+908.966699E-03
+315.625E-06,+594.233662E-03,+905.951623E-03
+317.187E-06,+599.861803E-03,+902.936548E-03
+318.750E-06,+605.489943E-03,+899.921473E-03
+320.312E-06,+611.118084E-03,+896.906397E-03
+321.875E-06,+616.746225E-03,+893.891322E-03
+323.437E-06,+622.374365E-03,+890.876247E-03
+325.000E-06,+628.002506E-03,+887.861171E-03
+326.562E-06,+633.630646E-03,+884.846096E-03
+328.125E-06,+639.258787E-03,+881.831021E-03
+329.687E-06,+641.268837E-03,+882.082277E-03
+331.250E-06,+643.278888E-03,+882.333533E-03
+332.812E-06,+645.288938E-03,+882.584790E-03
+334.375E-06,+647.298988E-03,+882.836046E-03
+335.937E-06,+649.309038E-03,+883.087302E-03
+337.500E-06,+651.319089E-03,+883.338558E-03
+339.062E-06,+653.329139E-03,+883.589815E-03
+340.625E-06,+655.339189E-03,+883.841071E-03
+342.187E-06,+657.349239E-03,+884.092327E-03
+343.750E-06,+659.359289E-03,+884.343583E-03
+345.312E-06,+659.962304E-03,+886.353634E-03
+346.875E-06,+660.565320E-03,+888.363684E-03
+348.437E-06,+661.168335E-03,+890.373734E-03
+350.000E-06,+661.771350E-03,+892.383784E-03
+351.562E-06,+662.374365E-03,+894.393835E-03
+353.125E-06,+662.977380E-03,+896.403885E-03
+354.687E-06,+663.580395E-03,+898.413935E-03
+356.250E-06,+664.183410E-03,+900.423985E-03
+357.812E-06,+664.786425E-03,+902.434036E-03
+359.375E-06,+665.389440E-03,+904.444086E-03
+360.937E-06,+670.615571E-03,+901.931523E-03
+362.500E-06,+675.841701E-03,+899.418960E-03
+364.062E-06,+681.067832E-03,+896.906397E-03
+365.625E-06,+686.293962E-03,+894.393835E-03
+367.187E-06,+691.520093E-03,+891.881272E-03
+368.750E-06,+696.746224E-03,+889.368709E-03
+370.312E-06,+701.972354E-03,+886.856146E-03
+371.875E-06,+707.198485E-03,+884.343583E-03
+373.437E-06,+712.424615E-03,+881.831021E-03
+375.000E-06,+717.650746E-03,+879.318458E-03
+376.562E-06,+719.258786E-03,+880.072227E-03
+378.125E-06,+720.866826E-03,+880.825996E-03
+379.687E-06,+722.474867E-03,+881.579764E-03
+381.250E-06,+724.082907E-03,+882.333533E-03
+382.812E-06,+725.690947E-03,+883.087302E-03
+384.375E-06,+727.298987E-03,+883.841071E-03
+385.937E-06,+728.907027E-03,+884.594840E-03
+387.500E-06,+730.515068E-03,+885.348609E-03
+389.062E-06,+732.123108E-03,+886.102377E-03
+390.625E-06,+733.731148E-03,+886.856146E-03
+392.187E-06,+734.535168E-03,+888.614940E-03
+393.750E-06,+735.339188E-03,+890.373734E-03
+395.312E-06,+736.143208E-03,+892.132528E-03
+396.875E-06,+736.947228E-03,+893.891322E-03
+398.437E-06,+737.751248E-03,+895.650116E-03
+400.000E-06,+738.555268E-03,+897.408910E-03
+401.562E-06,+739.359289E-03,+899.167704E-03
+403.125E-06,+740.163309E-03,+900.926498E-03
+404.687E-06,+740.967329E-03,+902.685292E-03
+406.250E-06,+741.771349E-03,+904.444086E-03
+407.812E-06,+744.786424E-03,+903.941573E-03
+409.375E-06,+747.801500E-03,+903.439061E-03
+410.937E-06,+750.816575E-03,+902.936548E-03
+412.500E-06,+753.831650E-03,+902.434036E-03
+414.062E-06,+756.846726E-03,+901.931523E-03
+415.625E-06,+759.861801E-03,+901.429010E-03
+417.187E-06,+762.876876E-03,+900.926498E-03
+418.750E-06,+765.891952E-03,+900.423985E-03
+420.312E-06,+768.907027E-03,+899.921473E-03
+421.875E-06,+771.922102E-03,+899.418960E-03
+423.437E-06,+775.540193E-03,+897.911423E-03
+425.000E-06,+779.158283E-03,+896.403885E-03
+426.562E-06,+782.776374E-03,+894.896347E-03
+428.125E-06,+786.394464E-03,+893.388810E-03
+429.687E-06,+790.012554E-03,+891.881272E-03
+431.250E-06,+793.630645E-03,+890.373734E-03
+432.812E-06,+797.248735E-03,+888.866197E-03
+434.375E-06,+800.866826E-03,+887.358659E-03
+435.937E-06,+804.484916E-03,+885.851121E-03
+437.500E-06,+808.103006E-03,+884.343583E-03
+439.062E-06,+807.902001E-03,+887.107403E-03
+440.625E-06,+807.700996E-03,+889.871222E-03
+442.187E-06,+807.499991E-03,+892.635041E-03
+443.750E-06,+807.298986E-03,+895.398860E-03
+445.312E-06,+807.097981E-03,+898.162679E-03
+446.875E-06,+806.896976E-03,+900.926498E-03
+448.437E-06,+806.695971E-03,+903.690317E-03
+450.000E-06,+806.494966E-03,+906.454136E-03
+451.562E-06,+806.293961E-03,+909.217955E-03
+453.125E-06,+806.092956E-03,+911.981774E-03
+454.687E-06,+810.716072E-03,+909.469211E-03
+456.250E-06,+815.339187E-03,+906.956649E-03
+457.812E-06,+819.962303E-03,+904.444086E-03
+459.375E-06,+824.585418E-03,+901.931523E-03
+460.937E-06,+829.208534E-03,+899.418960E-03
+462.500E-06,+833.831649E-03,+896.906397E-03
+464.062E-06,+838.454765E-03,+894.393835E-03
+465.625E-06,+843.077880E-03,+891.881272E-03
+467.187E-06,+847.700996E-03,+889.368709E-03
+468.750E-06,+852.324111E-03,+886.856146E-03
+470.312E-06,+855.741197E-03,+886.102377E-03
+471.875E-06,+859.158282E-03,+885.348609E-03
+473.437E-06,+862.575368E-03,+884.594840E-03
+475.000E-06,+865.992453E-03,+883.841071E-03
+476.562E-06,+869.409538E-03,+883.087302E-03
+478.125E-06,+872.826624E-03,+882.333533E-03
+479.687E-06,+876.243709E-03,+881.579764E-03
+481.250E-06,+879.660795E-03,+880.825996E-03
+482.812E-06,+883.077880E-03,+880.072227E-03
+484.375E-06,+886.494965E-03,+879.318458E-03
+485.937E-06,+887.700996E-03,+880.574739E-03
+487.500E-06,+888.907026E-03,+881.831021E-03
+489.062E-06,+890.113056E-03,+883.087302E-03
+490.625E-06,+891.319086E-03,+884.343583E-03
+492.187E-06,+892.525116E-03,+885.599865E-03
+493.750E-06,+893.731146E-03,+886.856146E-03
+495.312E-06,+894.937176E-03,+888.112428E-03
+496.875E-06,+896.143206E-03,+889.368709E-03
+498.437E-06,+897.349237E-03,+890.624990E-03
+500.000E-06,+898.555267E-03,+891.881272E-03
+501.562E-06,+900.967327E-03,+891.881272E-03
+503.125E-06,+903.379387E-03,+891.881272E-03
+504.687E-06,+905.791448E-03,+891.881272E-03
+506.250E-06,+908.203508E-03,+891.881272E-03
+507.812E-06,+910.615568E-03,+891.881272E-03
+509.375E-06,+913.027628E-03,+891.881272E-03
+510.937E-06,+915.439689E-03,+891.881272E-03
+512.500E-06,+917.851749E-03,+891.881272E-03
+514.062E-06,+920.263809E-03,+891.881272E-03
+515.625E-06,+922.675870E-03,+891.881272E-03
+517.187E-06,+926.896975E-03,+890.373734E-03
+518.750E-06,+931.118080E-03,+888.866197E-03
+520.312E-06,+935.339186E-03,+887.358659E-03
+521.875E-06,+939.560291E-03,+885.851121E-03
+523.437E-06,+943.781397E-03,+884.343583E-03
+525.000E-06,+948.002502E-03,+882.836046E-03
+526.562E-06,+952.223608E-03,+881.328508E-03
+528.125E-06,+956.444713E-03,+879.820970E-03
+529.687E-06,+960.665819E-03,+878.313433E-03
+531.250E-06,+964.886924E-03,+876.805895E-03
+532.812E-06,+965.489939E-03,+878.313433E-03
+534.375E-06,+966.092954E-03,+879.820970E-03
+535.937E-06,+966.695970E-03,+881.328508E-03
+537.500E-06,+967.298985E-03,+882.836046E-03
+539.062E-06,+967.902000E-03,+884.343583E-03
+540.625E-06,+968.505015E-03,+885.851121E-03
+542.187E-06,+969.108030E-03,+887.358659E-03
+543.750E-06,+969.711045E-03,+888.866197E-03
+545.313E-06,+970.314060E-03,+890.373734E-03
+546.875E-06,+970.917075E-03,+891.881272E-03
+548.438E-06,+973.530140E-03,+891.630016E-03
+550.000E-06,+976.143206E-03,+891.378759E-03
+551.563E-06,+978.756271E-03,+891.127503E-03
+553.125E-06,+981.369336E-03,+890.876247E-03
+554.688E-06,+983.982402E-03,+890.624990E-03
+556.250E-06,+986.595467E-03,+890.373734E-03
+557.813E-06,+989.208532E-03,+890.122478E-03
+559.375E-06,+991.821597E-03,+889.871222E-03
+560.938E-06,+994.434663E-03,+889.619965E-03
+562.500E-06,+997.047728E-03,+889.368709E-03
+564.063E-06,+1.000866823E+00,+887.861171E-03
+565.625E-06,+1.004685919E+00,+886.353634E-03
+567.188E-06,+1.008505014E+00,+884.846096E-03
+568.750E-06,+1.012324110E+00,+883.338558E-03
+570.313E-06,+1.016143205E+00,+881.831021E-03
+571.875E-06,+1.019962301E+00,+880.323483E-03
+573.438E-06,+1.023781396E+00,+878.815945E-03
+575.000E-06,+1.027600492E+00,+877.308408E-03
+576.563E-06,+1.031419587E+00,+875.800870E-03
+578.125E-06,+1.035238682E+00,+874.293332E-03
+579.688E-06,+1.036243707E+00,+875.298357E-03
+581.250E-06,+1.037248733E+00,+876.303383E-03
+582.813E-06,+1.038253758E+00,+877.308408E-03
+584.375E-06,+1.039258783E+00,+878.313433E-03
+585.938E-06,+1.040263808E+00,+879.318458E-03
+587.500E-06,+1.041268833E+00,+880.323483E-03
+589.063E-06,+1.042273858E+00,+881.328508E-03
+590.625E-06,+1.043278883E+00,+882.333533E-03
+592.188E-06,+1.044283908E+00,+883.338558E-03
+593.750E-06,+1.045288934E+00,+884.343583E-03
+595.313E-06,+1.046896974E+00,+885.097352E-03
+596.875E-06,+1.048505014E+00,+885.851121E-03
+598.438E-06,+1.050113054E+00,+886.604890E-03
+600.000E-06,+1.051721094E+00,+887.358659E-03
+601.563E-06,+1.053329134E+00,+888.112428E-03
+603.125E-06,+1.054937175E+00,+888.866197E-03
+604.688E-06,+1.056545215E+00,+889.619965E-03
+606.250E-06,+1.058153255E+00,+890.373734E-03
+607.813E-06,+1.059761295E+00,+891.127503E-03
+609.375E-06,+1.061369335E+00,+891.881272E-03
+610.938E-06,+1.064384411E+00,+891.378759E-03
+612.500E-06,+1.067399486E+00,+890.876247E-03
+614.063E-06,+1.070414561E+00,+890.373734E-03
+615.625E-06,+1.073429637E+00,+889.871222E-03
+617.188E-06,+1.076444712E+00,+889.368709E-03
+618.750E-06,+1.079459787E+00,+888.866197E-03
+620.313E-06,+1.082474863E+00,+888.363684E-03
+621.875E-06,+1.085489938E+00,+887.861171E-03
+623.438E-06,+1.088505013E+00,+887.358659E-03
+625.000E-06,+1.091520089E+00,+886.856146E-03
+626.563E-06,+1.094133154E+00,+886.856146E-03
+628.125E-06,+1.096746219E+00,+886.856146E-03
+629.688E-06,+1.099359285E+00,+886.856146E-03
+631.250E-06,+1.101972350E+00,+886.856146E-03
+632.813E-06,+1.104585415E+00,+886.856146E-03
+634.375E-06,+1.107198481E+00,+886.856146E-03
+635.938E-06,+1.109811546E+00,+886.856146E-03
+637.500E-06,+1.112424611E+00,+886.856146E-03
+639.063E-06,+1.115037676E+00,+886.856146E-03
+640.625E-06,+1.117650742E+00,+886.856146E-03
+642.188E-06,+1.118856772E+00,+887.861171E-03
+643.750E-06,+1.120062802E+00,+888.866197E-03
+645.313E-06,+1.121268832E+00,+889.871222E-03
+646.875E-06,+1.122474862E+00,+890.876247E-03
+648.438E-06,+1.123680892E+00,+891.881272E-03
+650.000E-06,+1.124886923E+00,+892.886297E-03
+651.563E-06,+1.126092953E+00,+893.891322E-03
+653.125E-06,+1.127298983E+00,+894.896347E-03
+654.688E-06,+1.128505013E+00,+895.901372E-03
+656.250E-06,+1.129711043E+00,+896.906397E-03
+657.813E-06,+1.133329134E+00,+895.147603E-03
+659.375E-06,+1.136947224E+00,+893.388810E-03
+660.938E-06,+1.140565314E+00,+891.630016E-03
+662.500E-06,+1.144183405E+00,+889.871222E-03
+664.063E-06,+1.147801495E+00,+888.112428E-03
+665.625E-06,+1.151419586E+00,+886.353634E-03
+667.188E-06,+1.155037676E+00,+884.594840E-03
+668.750E-06,+1.158655766E+00,+882.836046E-03
+670.313E-06,+1.162273857E+00,+881.077252E-03
+671.875E-06,+1.165891947E+00,+879.318458E-03
+673.438E-06,+1.168304008E+00,+879.067202E-03
+675.000E-06,+1.170716068E+00,+878.815945E-03
+676.563E-06,+1.173128128E+00,+878.564689E-03
+678.125E-06,+1.175540188E+00,+878.313433E-03
+679.688E-06,+1.177952249E+00,+878.062177E-03
+681.250E-06,+1.180364309E+00,+877.810920E-03
+682.813E-06,+1.182776369E+00,+877.559664E-03
+684.375E-06,+1.185188430E+00,+877.308408E-03
+685.938E-06,+1.187600490E+00,+877.057151E-03
+687.500E-06,+1.190012550E+00,+876.805895E-03
+689.063E-06,+1.190816570E+00,+878.313433E-03
+690.625E-06,+1.191620590E+00,+879.820970E-03
+692.188E-06,+1.192424610E+00,+881.328508E-03
+693.750E-06,+1.193228630E+00,+882.836046E-03
+695.313E-06,+1.194032651E+00,+884.343583E-03
+696.875E-06,+1.194836671E+00,+885.851121E-03
+698.438E-06,+1.195640691E+00,+887.358659E-03
+700.000E-06,+1.196444711E+00,+888.866197E-03
+701.563E-06,+1.197248731E+00,+890.373734E-03
+703.125E-06,+1.198052751E+00,+891.881272E-03
+704.688E-06,+1.200464811E+00,+891.881272E-03
+706.250E-06,+1.202876872E+00,+891.881272E-03
+707.813E-06,+1.205288932E+00,+891.881272E-03
+709.375E-06,+1.207700992E+00,+891.881272E-03
+710.938E-06,+1.210113052E+00,+891.881272E-03
+712.500E-06,+1.212525113E+00,+891.881272E-03
+714.063E-06,+1.214937173E+00,+891.881272E-03
+715.625E-06,+1.217349233E+00,+891.881272E-03
+717.188E-06,+1.219761293E+00,+891.881272E-03
+718.750E-06,+1.222173354E+00,+891.881272E-03
+720.313E-06,+1.225188429E+00,+890.876247E-03
+721.875E-06,+1.228203504E+00,+889.871222E-03
+723.438E-06,+1.231218580E+00,+888.866197E-03
+725.000E-06,+1.234233655E+00,+887.861171E-03
+726.563E-06,+1.237248730E+00,+886.856146E-03
+728.125E-06,+1.240263806E+00,+885.851121E-03
+729.688E-06,+1.243278881E+00,+884.846096E-03
+731.250E-06,+1.246293957E+00,+883.841071E-03
+732.813E-06,+1.249309032E+00,+882.836046E-03
+734.375E-06,+1.252324107E+00,+881.831021E-03
+735.938E-06,+1.254736167E+00,+881.579764E-03
+737.500E-06,+1.257148228E+00,+881.328508E-03
+739.063E-06,+1.259560288E+00,+881.077252E-03
+740.625E-06,+1.261972348E+00,+880.825996E-03
+742.188E-06,+1.264384409E+00,+880.574739E-03
+743.750E-06,+1.266796469E+00,+880.323483E-03
+745.313E-06,+1.269208529E+00,+880.072227E-03
+746.875E-06,+1.271620589E+00,+879.820970E-03
+748.438E-06,+1.274032650E+00,+879.569714E-03
+750.000E-06,+1.276444710E+00,+879.318458E-03
+751.563E-06,+1.277650740E+00,+880.574739E-03
+753.125E-06,+1.278856770E+00,+881.831021E-03
+754.688E-06,+1.280062800E+00,+883.087302E-03
+756.250E-06,+1.281268830E+00,+884.343583E-03
+757.813E-06,+1.282474861E+00,+885.599865E-03
+759.375E-06,+1.283680891E+00,+886.856146E-03
+760.938E-06,+1.284886921E+00,+888.112428E-03
+762.500E-06,+1.286092951E+00,+889.368709E-03
+764.063E-06,+1.287298981E+00,+890.624990E-03
+765.625E-06,+1.288505011E+00,+891.881272E-03
+767.188E-06,+1.291319082E+00,+891.378759E-03
+768.750E-06,+1.294133152E+00,+890.876247E-03
+770.313E-06,+1.296947222E+00,+890.373734E-03
+771.875E-06,+1.299761293E+00,+889.871222E-03
+773.438E-06,+1.302575363E+00,+889.368709E-03
+775.000E-06,+1.305389433E+00,+888.866197E-03
+776.563E-06,+1.308203504E+00,+888.363684E-03
+778.125E-06,+1.311017574E+00,+887.861171E-03
+779.688E-06,+1.313831644E+00,+887.358659E-03
+781.250E-06,+1.316645715E+00,+886.856146E-03
+782.813E-06,+1.319861795E+00,+885.599865E-03
+784.375E-06,+1.323077875E+00,+884.343583E-03
+785.938E-06,+1.326293956E+00,+883.087302E-03
+787.500E-06,+1.329510036E+00,+881.831021E-03
+789.063E-06,+1.332726116E+00,+880.574739E-03
+790.625E-06,+1.335942197E+00,+879.318458E-03
+792.188E-06,+1.339158277E+00,+878.062177E-03
+793.750E-06,+1.342374357E+00,+876.805895E-03
+795.313E-06,+1.345590438E+00,+875.549614E-03
+796.875E-06,+1.348806518E+00,+874.293332E-03
+798.438E-06,+1.348806518E+00,+876.554639E-03
+800.000E-06,+1.348806518E+00,+878.815945E-03
+801.563E-06,+1.348806518E+00,+881.077252E-03
+803.125E-06,+1.348806518E+00,+883.338558E-03
+804.688E-06,+1.348806518E+00,+885.599865E-03
+806.250E-06,+1.348806518E+00,+887.861171E-03
+807.813E-06,+1.348806518E+00,+890.122478E-03
+809.375E-06,+1.348806518E+00,+892.383784E-03
+810.938E-06,+1.348806518E+00,+894.645091E-03
+812.500E-06,+1.348806518E+00,+896.906397E-03
+814.063E-06,+1.351620589E+00,+896.403885E-03
+815.625E-06,+1.354434659E+00,+895.901372E-03
+817.188E-06,+1.357248729E+00,+895.398860E-03
+818.750E-06,+1.360062800E+00,+894.896347E-03
+820.313E-06,+1.362876870E+00,+894.393835E-03
+821.875E-06,+1.365690940E+00,+893.891322E-03
+823.438E-06,+1.368505010E+00,+893.388810E-03
+825.000E-06,+1.371319081E+00,+892.886297E-03
+826.563E-06,+1.374133151E+00,+892.383784E-03
